id,grade9,mat9,slo9,ang9,mat1,slo1,ang1,num_of_comp,num_of_awards,num_of_national_comp,num_of_national_awards,all_missed_hours,all_unexcused_hours,num_of_VU,retake,passed_year1,year1_overall
2307,5,4,4,4,4,4,5,2,0,0,0,1,0,0,False,True,4
2308,4,5,4,4,4,4,4,1,0,0,0,2,0,0,False,True,4
2309,4,2,3,4,3,4,4,0,0,0,0,17,0,0,False,True,4
2310,2,2,2,2,2,2,2,0,0,0,0,47,5,0,False,True,2
2311,3,2,3,3,2,3,2,0,0,0,0,61,3,0,False,True,2
2312,5,4,5,5,4,5,4,3,1,0,0,2,0,0,False,True,4
2313,3,3,3,4,4,3,3,1,0,0,0,36,1,0,False,True,3
2314,2,2,2,2,1,2,2,0,0,0,0,167,26,2,True,False,2
2315,2,4,2,2,2,2,2,0,0,0,0,63,0,0,False,True,2
2316,3,2,3,3,2,2,2,0,0,0,0,153,18,1,False,True,2
2317,3,2,4,3,3,3,4,0,0,0,0,14,0,0,False,True,3
2318,3,2,3,3,3,3,3,0,0,0,0,34,1,0,False,True,3
2319,2,3,2,2,3,2,2,0,0,0,0,43,3,0,False,True,2
2320,4,4,4,4,3,3,4,0,0,0,0,7,1,0,False,True,3
2321,3,3,4,4,4,3,3,0,0,0,0,22,1,0,False,True,3
2322,2,2,2,2,1,2,2,0,0,0,0,135,8,0,True,False,2
2323,3,2,3,3,3,2,2,0,0,0,0,42,1,0,False,True,2
2324,3,2,3,4,2,3,4,1,0,0,0,53,3,0,False,True,3
2325,3,4,4,4,3,4,3,0,0,0,0,9,0,0,False,True,3
2326,3,3,3,3,3,3,2,0,0,0,0,74,10,1,False,True,3
2327,2,2,2,2,2,2,2,0,0,0,0,152,20,2,False,True,2
2328,5,5,4,4,5,5,4,1,0,0,0,0,0,0,False,True,5
2329,3,2,4,4,3,2,3,0,0,0,0,17,2,0,False,True,3
2330,4,3,3,4,4,4,4,1,0,0,0,4,0,0,False,True,4
2331,5,4,5,5,5,5,5,6,2,1,1,0,0,0,False,True,5
2332,3,2,4,3,2,3,3,0,0,0,0,53,2,0,False,True,3
2333,3,4,3,3,3,3,3,0,0,0,0,16,1,0,False,True,3
2334,3,4,3,4,3,3,3,0,0,0,0,9,0,0,False,True,3
2335,3,3,2,3,3,3,3,0,0,0,0,57,5,0,False,True,3
2336,5,4,4,4,4,5,4,2,0,0,0,1,0,0,False,True,4
2337,4,4,3,4,3,3,4,1,0,0,0,8,0,0,False,True,3
2338,5,4,5,5,5,4,5,3,1,0,0,2,0,0,False,True,5
2339,2,3,2,2,3,2,2,0,0,0,0,78,6,0,False,True,2
2340,3,2,3,3,2,3,3,0,0,0,0,45,2,0,False,True,3
2341,4,5,3,4,4,4,3,0,0,0,0,17,0,0,False,True,4
2342,5,4,5,5,4,5,4,2,0,0,0,9,0,0,False,True,4
2343,2,3,3,2,2,3,1,0,0,0,0,39,2,0,True,False,2
2344,4,4,4,4,4,4,4,1,0,0,0,3,0,0,False,True,4
2345,3,3,3,3,3,3,3,0,0,0,0,31,1,0,False,True,3
2346,3,5,3,4,3,3,3,1,0,0,0,12,0,0,False,True,3
2347,5,5,4,4,5,4,4,1,0,0,0,3,1,0,False,True,4
2348,4,3,3,4,3,4,4,0,0,0,0,8,0,0,False,True,4
2349,4,4,3,4,4,3,4,0,0,0,0,9,0,0,False,True,4
2350,2,2,2,2,2,2,2,0,0,0,0,49,2,0,False,True,2
2351,3,4,2,2,3,2,2,0,0,0,0,81,3,0,False,True,2
2352,2,2,2,3,2,2,3,0,0,0,0,46,3,0,False,True,2
2353,4,3,4,5,4,4,4,1,1,0,0,1,0,0,False,True,4
2354,3,3,4,4,3,3,4,0,0,0,0,4,0,0,False,True,3
2355,3,5,3,4,3,3,3,0,0,0,0,9,0,0,False,True,3
2356,2,2,3,4,2,2,2,0,0,0,0,89,5,0,False,True,2
2357,2,2,2,2,2,2,2,0,0,0,0,151,20,2,True,True,2
2358,2,2,2,3,2,2,2,0,0,0,0,92,9,0,False,True,2
2359,3,4,3,4,3,3,4,0,0,0,0,4,0,0,False,True,3
2360,2,2,2,2,2,2,1,0,0,0,0,54,2,0,True,False,2
2361,2,2,2,2,2,2,2,0,0,0,0,158,12,1,False,True,2
2362,3,3,3,3,2,3,3,0,0,0,0,35,2,0,False,True,3
2363,5,4,4,5,4,4,5,1,0,0,0,2,0,0,False,True,4
2364,4,3,4,4,3,4,4,1,0,0,0,4,0,0,False,True,4
2365,2,2,2,2,2,2,2,0,0,0,0,128,12,1,False,True,2
2366,4,3,2,3,3,3,3,0,0,0,0,33,2,0,False,True,3
2367,3,3,3,3,3,3,3,0,0,0,0,30,0,0,False,True,3
2368,3,2,3,3,2,3,3,0,0,0,0,121,14,1,False,True,3
2369,4,2,3,3,3,4,3,0,0,0,0,34,1,0,False,True,3
2370,3,2,4,4,2,3,3,0,0,0,0,29,0,0,False,True,3
2371,4,2,4,3,3,4,3,1,0,0,0,6,0,0,False,True,3
2372,2,2,2,2,2,2,2,0,0,0,0,57,8,0,False,True,2
2373,5,5,5,5,5,5,4,7,3,3,0,0,0,0,False,True,5
2374,3,3,3,4,3,3,3,2,0,0,0,6,0,0,False,True,3
2375,4,3,4,4,3,3,4,0,0,0,0,38,2,0,False,True,3
2376,4,5,4,5,3,5,4,2,0,0,0,4,0,0,False,True,4
2377,5,5,4,5,5,4,5,3,2,0,0,2,0,0,False,True,5
2378,5,4,4,4,4,3,4,0,0,0,0,4,0,0,False,True,4
2379,3,2,3,3,3,3,3,0,0,0,0,31,0,0,False,True,3
2380,5,4,4,4,4,4,5,1,0,0,0,7,0,0,False,True,4
2381,5,5,4,4,5,4,4,2,0,0,0,1,0,0,False,True,4
2382,3,5,3,4,3,3,3,0,0,0,0,36,1,0,False,True,3
2383,5,5,4,5,5,5,5,4,1,1,0,0,0,0,False,True,5
2384,4,3,4,4,3,3,4,1,0,0,0,17,0,0,False,True,3
2385,3,4,3,4,3,3,3,0,0,0,0,31,1,0,False,True,3
2386,5,5,5,5,5,5,5,7,5,4,2,0,0,0,False,True,5
2387,2,3,2,2,3,2,2,0,0,0,0,36,1,0,True,True,2
2388,3,4,4,4,3,3,2,1,0,0,0,37,1,0,False,True,3
2389,3,5,2,3,4,2,2,0,0,0,0,33,0,0,False,True,3
2390,3,3,4,4,4,3,3,0,0,0,0,20,0,0,False,True,3
2391,4,3,4,4,3,4,4,0,0,0,0,16,0,0,False,True,4
2392,4,4,4,4,4,4,4,1,0,0,0,0,0,0,False,True,4
2393,5,4,5,5,4,5,5,2,0,0,0,4,0,0,False,True,5
2394,5,5,5,5,4,5,5,4,2,2,1,0,0,0,False,True,5
2395,5,4,4,5,4,4,5,1,0,0,0,2,0,0,False,True,4
2396,2,2,2,2,2,2,2,0,0,0,0,125,14,1,True,True,2
2397,4,2,4,5,3,4,4,0,0,0,0,4,0,0,False,True,4
2398,5,5,4,4,5,5,5,5,3,1,0,0,0,0,False,True,5
2399,3,2,4,4,2,3,3,1,0,0,0,52,2,0,False,True,3
2400,4,3,3,4,3,3,4,1,0,0,0,4,0,0,False,True,3
2401,2,3,3,3,3,2,3,0,0,0,0,92,2,0,False,True,3
2402,3,2,3,3,2,3,3,0,0,0,0,46,2,0,False,True,3
2403,4,3,3,4,3,4,4,0,0,0,0,3,0,0,False,True,4
2404,3,5,3,4,3,3,2,0,0,0,0,33,0,0,False,True,3
2405,2,2,2,2,2,2,2,0,0,0,0,157,22,2,True,True,2
2406,2,2,2,3,2,2,2,0,0,0,0,173,28,2,False,True,2
2407,3,4,3,4,3,3,3,0,0,0,0,36,1,0,False,True,3
2408,2,3,2,2,2,2,2,0,0,0,0,40,2,0,False,True,2
2409,5,4,5,5,5,5,5,5,2,2,1,0,0,0,False,True,5
2410,2,2,3,3,2,2,2,0,0,0,0,138,19,1,True,True,2
2411,3,2,3,4,2,3,3,0,0,0,0,79,5,0,False,True,3
2412,2,3,2,2,2,2,2,0,0,0,0,50,5,0,False,True,2
2413,5,5,5,5,5,4,4,0,0,0,0,5,0,0,False,True,4
2414,3,5,4,4,3,3,3,0,0,0,0,28,0,0,False,True,3
2415,2,3,2,2,2,2,2,0,0,0,0,99,9,0,True,True,2
2416,3,3,3,4,2,2,3,0,0,0,0,54,3,0,False,True,2
2417,5,4,5,5,4,5,5,3,1,0,0,0,0,0,False,True,5
2418,3,2,4,4,3,3,3,0,0,0,0,8,0,0,False,True,3
2419,4,3,3,4,3,4,4,0,0,0,0,8,0,0,False,True,4
2420,5,5,5,5,5,5,5,6,1,1,0,0,0,0,False,True,5
2421,5,5,5,5,5,5,5,6,2,1,0,1,0,0,False,True,5
2422,2,2,2,2,2,2,2,0,0,0,0,88,8,0,False,True,2
2423,2,2,2,3,2,2,3,0,0,0,0,59,4,0,False,True,2
2424,5,5,5,5,5,5,4,4,1,1,0,1,0,0,False,True,5
2425,5,4,5,5,4,5,5,4,1,1,0,3,0,0,False,True,5
2426,5,5,4,4,5,4,4,2,0,0,0,4,0,0,False,True,4
2427,3,2,2,3,3,3,2,0,0,0,0,53,3,0,False,True,3
2428,2,2,2,3,2,2,2,0,0,0,0,125,13,1,False,True,2
2429,2,2,3,3,2,3,2,0,0,0,0,33,2,0,False,True,2
2430,2,2,2,2,2,2,2,0,0,0,0,80,8,0,False,True,2
2431,3,2,2,3,3,3,3,0,0,0,0,36,1,0,False,True,3
2432,2,2,2,3,2,2,2,0,0,0,0,44,3,0,False,True,2
2433,2,2,2,3,2,2,2,0,0,0,0,125,11,1,True,True,2
2434,2,3,2,2,3,2,2,0,0,0,0,38,1,0,True,True,2
2435,3,2,4,4,3,3,3,0,0,0,0,9,0,0,False,True,3
2436,3,3,3,3,4,3,3,1,0,0,0,21,0,0,False,True,3
2437,2,3,2,2,3,2,2,0,0,0,0,76,4,0,False,True,2
2438,3,3,2,3,3,2,2,0,0,0,0,41,2,0,False,True,2
2439,3,2,3,3,3,4,2,0,0,0,0,25,1,0,False,True,3
2440,3,4,3,3,3,3,2,0,0,0,0,38,1,0,False,True,3
2441,4,3,3,4,3,3,4,0,0,0,0,18,0,0,False,True,3
2442,3,2,3,3,3,3,3,0,0,0,0,12,0,0,False,True,3
2443,3,2,4,3,2,3,3,0,0,0,0,32,0,0,False,True,3
2444,2,4,2,2,2,2,2,0,0,0,0,79,3,0,False,True,2
2445,3,5,4,4,3,3,3,0,0,0,0,8,0,0,False,True,3
2446,3,2,3,3,3,2,3,0,0,0,0,43,2,0,False,True,3
2447,4,4,4,5,5,4,4,0,0,0,0,4,0,0,False,True,4
2448,5,4,5,5,5,4,4,2,0,0,0,4,0,0,False,True,4
2449,3,2,3,3,2,2,3,0,0,0,0,120,9,0,False,True,2
2450,4,2,3,3,3,4,4,0,0,0,0,2,0,0,False,True,4
2451,4,4,3,4,4,3,4,0,0,0,0,1,0,0,False,True,4
2452,5,5,5,5,5,5,4,3,1,0,0,0,0,0,False,True,5
2453,5,4,4,4,4,5,4,1,0,0,0,7,0,0,False,True,4
2454,2,3,2,2,2,2,2,0,0,0,0,82,5,0,False,True,2
2455,4,4,3,4,4,4,4,1,0,0,0,0,0,0,False,True,4
2456,5,5,5,5,5,5,5,5,1,1,0,0,0,0,False,True,5
2457,4,2,3,4,3,4,4,1,0,0,0,2,0,0,False,True,4
2458,4,4,3,4,4,3,4,0,0,0,0,0,0,0,False,True,4
2459,2,2,2,2,2,2,2,0,0,0,0,114,7,0,False,True,2
2460,4,4,3,4,4,4,4,1,0,0,0,4,0,0,False,True,4
2461,2,3,2,2,2,2,2,0,0,0,0,39,2,0,False,True,2
2462,2,3,2,2,2,2,2,0,0,0,0,66,6,0,False,True,2
2463,5,5,5,5,5,5,4,5,2,1,1,0,0,0,False,True,5
2464,2,3,2,2,2,2,2,0,0,0,0,69,1,0,True,True,2
2465,3,3,3,3,2,4,4,0,0,0,0,8,0,0,False,True,3
2466,4,3,3,4,3,3,4,0,0,0,0,13,0,0,False,True,3
2467,4,4,4,4,4,3,4,0,0,0,0,11,0,0,False,True,4
2468,5,4,4,4,5,5,5,4,2,0,0,0,0,0,False,True,5
2469,5,5,5,5,5,5,4,5,2,1,0,2,0,0,False,True,5
2470,5,5,4,4,5,4,5,5,0,0,0,2,0,0,False,True,5
2471,3,3,3,3,3,3,3,0,0,0,0,34,1,0,False,True,3
2472,3,4,3,3,3,2,3,0,0,0,0,27,1,0,False,True,3
2473,4,4,3,4,4,4,4,0,0,0,0,14,0,0,False,True,4
2474,5,3,5,5,4,5,5,5,2,1,0,2,0,0,False,True,5
2475,3,2,3,3,3,2,3,0,0,0,0,147,6,0,False,True,3
2476,2,2,2,2,2,2,2,0,0,0,0,132,7,0,False,True,2
2477,4,3,3,4,3,4,4,0,0,0,0,9,0,0,False,True,4
2478,4,3,3,4,3,4,4,0,0,0,0,4,0,0,False,True,4
2479,3,4,3,3,2,2,3,0,0,0,0,57,2,0,False,True,2
2480,4,4,3,4,4,3,3,1,0,0,0,14,0,0,False,True,3
2481,4,3,3,4,3,4,5,0,0,0,0,3,0,0,False,True,4
2482,5,5,4,5,5,4,4,2,1,0,0,3,0,0,False,True,4
2483,2,2,2,2,2,2,2,0,0,0,0,146,17,1,False,True,2
2484,3,2,3,3,3,2,2,0,0,0,0,11,0,0,False,True,2
2485,5,4,4,4,5,4,5,4,1,1,0,1,0,0,False,True,5
2486,5,5,4,5,4,5,4,1,0,0,0,2,0,0,False,True,4
2487,4,2,3,4,4,5,4,0,0,0,0,3,0,0,False,True,4
2488,5,4,4,5,5,4,5,1,1,0,0,0,0,0,False,True,5
2489,4,4,4,4,4,3,4,0,0,0,0,5,0,0,False,True,4
2490,5,5,4,5,5,5,5,4,0,0,0,2,0,0,False,True,5
2491,4,4,3,4,4,4,4,0,0,0,0,4,0,0,False,True,4
2492,5,3,4,4,4,4,5,1,0,0,0,1,0,0,False,True,4
2493,3,3,3,3,2,2,3,0,0,0,0,73,6,0,True,True,2
2494,3,3,3,3,3,3,3,0,0,0,0,9,0,0,False,True,3
2495,3,2,3,3,3,3,3,1,0,0,0,33,0,0,False,True,3
2496,5,5,5,5,5,5,5,5,1,1,0,1,0,0,False,True,5
2497,5,5,4,4,5,4,5,4,0,0,0,2,0,0,False,True,5
2498,4,2,3,4,3,4,4,0,0,0,0,37,2,0,False,True,4
2499,2,3,2,2,3,2,2,0,0,0,0,111,13,1,True,True,2
2500,3,2,3,3,2,3,3,0,0,0,0,45,1,0,False,True,3
2501,4,4,4,4,4,4,4,1,0,0,0,9,1,0,False,True,4
2502,3,5,3,3,4,3,3,0,0,0,0,35,1,0,False,True,3
2503,3,2,4,4,2,3,3,0,0,0,0,37,0,0,False,True,3
2504,2,3,2,2,2,1,2,0,0,0,0,152,20,2,True,False,2
2505,2,2,2,2,2,2,2,0,0,0,0,42,3,0,False,True,2
2506,3,3,3,3,3,3,3,0,0,0,0,31,2,0,False,True,3
2507,2,2,2,2,2,2,2,0,0,0,0,141,17,1,True,True,2
2508,3,2,4,4,3,3,3,0,0,0,0,8,0,0,False,True,3
2509,2,2,2,2,2,2,2,0,0,0,0,125,10,1,True,True,2
2510,3,2,3,4,2,3,3,0,0,0,0,37,0,0,False,True,3
2511,4,4,3,3,3,3,3,0,0,0,0,41,2,0,False,True,3
2512,5,5,3,4,5,4,4,2,0,0,0,2,0,0,False,True,4
2513,3,2,3,4,2,2,3,0,0,0,0,78,4,0,False,True,2
2514,4,4,3,4,3,4,3,0,0,0,0,52,1,0,False,True,3
2515,5,4,5,5,5,5,4,2,0,0,0,0,0,0,False,True,5
2516,3,5,3,3,4,3,3,0,0,0,0,35,0,0,False,True,3
2517,3,2,3,3,3,2,3,0,0,0,0,38,3,0,False,True,3
2518,4,4,4,5,4,4,4,3,0,0,0,1,0,0,False,True,4
2519,3,3,3,3,3,3,3,0,0,0,0,27,0,0,False,True,3
2520,2,2,2,2,2,2,2,0,0,0,0,124,8,0,False,True,2
2521,2,3,2,2,3,2,2,0,0,0,0,48,4,0,False,True,2
2522,3,2,3,3,3,3,3,0,0,0,0,42,0,0,False,True,3
2523,4,2,4,5,3,4,4,0,0,0,0,1,0,0,False,True,4
2524,5,4,5,5,4,5,5,2,0,0,0,4,0,0,False,True,5
2525,5,5,4,4,4,4,5,0,0,0,0,5,0,0,False,True,4
2526,3,3,3,3,3,2,3,0,0,0,0,38,0,0,False,True,3
2527,5,4,5,5,5,4,4,1,0,0,0,2,0,0,False,True,4
2528,4,4,3,5,3,4,4,1,0,0,0,10,0,0,False,True,4
2529,3,3,3,3,2,2,3,0,0,0,0,84,11,1,False,True,2
2530,3,4,3,3,2,3,3,0,0,0,0,29,0,0,False,True,3
2531,3,4,3,4,3,3,3,0,0,0,0,6,0,0,False,True,3
2532,4,2,4,4,3,3,4,0,0,0,0,33,1,0,False,True,3
2533,5,5,4,4,5,5,4,5,1,1,0,1,0,0,False,True,5
2534,5,3,4,4,4,4,4,1,0,0,0,0,0,0,False,True,4
2535,3,3,4,4,3,4,2,0,0,0,0,22,0,0,False,True,3
2536,3,3,3,3,3,3,4,0,0,0,0,29,0,0,False,True,3
2537,2,2,2,3,2,2,2,0,0,0,0,112,11,1,False,True,2
2538,5,5,4,4,5,5,4,1,0,0,0,5,0,0,False,True,5
2539,2,3,2,2,2,1,2,0,0,0,0,131,9,0,True,False,2
2540,3,2,3,4,2,2,3,0,0,0,0,41,1,0,False,True,2
2541,4,3,3,4,3,4,4,1,0,0,0,2,0,0,False,True,4
2542,4,4,3,4,4,3,4,0,0,0,0,15,0,0,False,True,4
2543,2,2,2,2,2,2,2,0,0,0,0,141,23,2,True,True,2
2544,3,4,3,3,3,2,2,0,0,0,0,117,12,1,False,True,2
2545,3,2,3,3,3,3,3,0,0,0,0,20,1,0,False,True,3
2546,3,3,2,2,3,2,3,0,0,0,0,38,2,0,False,True,3
2547,2,2,2,2,1,2,2,0,0,0,0,121,10,1,True,False,2
2548,5,5,5,5,4,4,5,5,1,1,0,3,0,0,False,True,4
2549,4,3,3,3,3,3,2,0,0,0,0,2,0,0,False,True,3
2550,3,2,3,4,2,3,3,0,0,0,0,41,1,0,False,True,3
2551,4,2,4,4,3,4,3,0,0,0,0,9,0,0,False,True,3
2552,3,4,2,2,3,3,3,0,0,0,0,15,1,0,False,True,3
2553,3,4,3,3,3,3,3,0,0,0,0,7,0,0,False,True,3
2554,2,2,2,2,2,2,2,0,0,0,0,155,25,2,True,True,2
2555,3,3,3,3,2,3,2,0,0,0,0,38,2,0,False,True,2
2556,5,5,5,5,5,5,5,4,1,0,0,0,0,0,False,True,5
2557,5,5,4,5,5,5,5,6,3,2,2,1,0,0,False,True,5
2558,2,2,2,2,2,2,2,0,0,0,0,38,0,0,False,True,2
2559,3,2,3,3,2,2,3,0,0,0,0,93,6,0,False,True,2
2560,4,3,3,4,4,4,4,0,0,0,0,3,0,0,False,True,4
2561,5,3,4,5,4,5,5,2,0,0,0,1,0,0,False,True,5
2562,4,3,2,4,3,4,4,1,0,0,0,8,0,0,False,True,4
2563,4,2,4,4,3,4,3,0,0,0,0,8,0,0,False,True,3
2564,2,3,2,3,2,3,3,1,0,0,0,53,5,0,True,True,3
2565,4,4,3,4,4,4,3,1,0,0,0,2,0,0,False,True,4
2566,3,4,3,2,3,3,2,0,0,0,0,65,1,0,False,True,3
2567,2,2,2,2,2,2,1,0,0,0,0,161,20,2,True,False,2
2568,2,3,2,3,2,2,2,0,0,0,0,93,10,1,False,True,2
2569,3,4,3,4,3,3,3,0,0,0,0,2,0,0,False,True,3
2570,2,2,2,2,2,2,2,0,0,0,0,139,18,1,False,True,2
2571,3,2,3,3,3,3,2,0,0,0,0,25,0,0,False,True,3
2572,4,3,3,4,4,4,4,0,0,0,0,12,0,0,False,True,4
2573,2,2,2,3,2,2,2,0,0,0,0,96,7,0,False,True,2
2574,3,2,2,3,2,2,2,0,0,0,0,79,8,0,False,True,2
2575,5,5,5,5,5,5,4,10,1,1,0,1,0,0,False,True,5
2576,2,3,2,3,2,2,3,0,0,0,0,153,18,1,False,True,2
2577,2,3,2,2,2,2,1,0,0,0,0,146,20,2,True,False,2
2578,2,3,2,2,2,2,2,0,0,0,0,140,12,1,True,True,2
2579,2,2,2,2,2,2,2,0,0,0,0,66,1,0,True,True,2
2580,2,2,2,2,2,2,2,0,0,0,0,92,9,0,False,True,2
2581,3,2,2,2,3,3,2,0,0,0,0,71,3,0,False,True,3
2582,4,3,3,4,4,4,4,2,0,0,0,8,0,0,False,True,4
2583,3,4,3,3,3,3,2,0,0,0,0,29,0,0,False,True,3
2584,3,5,4,4,3,2,3,0,0,0,0,74,4,0,False,True,3
2585,2,2,2,2,2,2,2,0,0,0,0,175,23,2,True,True,2
2586,3,2,2,2,2,2,2,0,0,0,0,68,4,0,False,True,2
2587,5,5,4,5,5,5,5,5,0,0,0,0,0,0,False,True,5
2588,4,4,3,4,4,3,4,0,0,0,0,9,0,0,False,True,4
2589,3,4,4,4,3,3,3,0,0,0,0,9,0,0,False,True,3
2590,3,3,2,2,4,3,2,1,0,0,0,29,0,0,False,True,3
2591,5,5,5,5,5,5,5,5,1,1,1,1,0,0,False,True,5
2592,5,3,4,4,5,4,4,2,1,1,0,1,0,0,False,True,4
2593,3,4,3,3,3,3,2,1,0,0,0,38,1,0,False,True,3
2594,3,3,3,3,3,3,3,0,0,0,0,51,1,0,False,True,3
2595,4,3,5,5,4,4,4,1,0,0,0,1,0,0,False,True,4
2596,5,5,4,5,5,5,5,6,3,1,0,0,0,0,False,True,5
2597,4,2,3,4,2,3,4,0,0,0,0,79,4,0,False,True,3
2598,2,3,2,2,2,2,2,0,0,0,0,72,5,0,False,True,2
2599,2,3,2,2,2,2,2,0,0,0,0,151,17,1,True,True,2
2600,3,3,4,3,3,4,2,0,0,0,0,7,0,0,False,True,3
2601,3,5,4,4,3,3,3,1,0,0,0,6,0,0,False,True,3
2602,2,3,2,2,2,2,2,0,0,0,0,116,5,0,False,True,2
2603,3,2,3,3,2,3,2,0,0,0,0,36,0,0,False,True,2
2604,2,2,2,2,2,2,2,0,0,0,0,61,4,0,False,True,2
2605,2,2,2,2,2,2,2,0,0,0,0,67,7,0,False,True,2
2606,4,3,4,5,4,3,4,0,0,0,0,11,0,0,False,True,4
2607,3,4,3,3,3,2,2,0,0,0,0,86,4,0,False,True,2
2608,4,4,3,4,4,4,4,1,0,0,0,3,0,0,False,True,4
2609,5,3,5,5,4,5,5,4,1,1,0,1,1,0,False,True,5
2610,3,2,3,3,2,2,3,1,0,0,0,72,6,0,False,True,2
2611,3,2,2,2,3,3,2,1,0,0,0,38,2,0,False,True,3
2612,3,5,4,3,3,3,3,1,0,0,0,73,2,0,False,True,3
2613,4,4,3,3,3,3,4,0,0,0,0,13,1,0,False,True,3
2614,2,3,2,2,2,2,2,0,0,0,0,73,4,0,True,True,2
2615,3,2,3,3,2,3,2,0,0,0,0,82,6,0,False,True,2
2616,3,2,3,3,2,2,3,0,0,0,0,78,3,0,False,True,2
2617,3,2,3,3,2,3,3,1,0,0,0,94,10,1,False,True,3
2618,2,2,2,2,2,2,2,0,0,0,0,133,13,1,False,True,2
2619,5,3,4,4,5,5,4,2,0,0,0,5,0,0,False,True,5
2620,4,3,4,5,4,4,4,0,0,0,0,2,0,0,False,True,4
2621,3,4,3,3,3,3,3,0,0,0,0,13,0,0,False,True,3
2622,2,3,2,2,2,2,2,0,0,0,0,156,23,2,True,True,2
2623,3,4,3,3,3,3,3,1,0,0,0,39,0,0,False,True,3
2624,2,3,3,3,2,2,2,0,0,0,0,117,13,1,True,True,2
2625,2,2,2,2,2,2,2,0,0,0,0,91,5,0,False,True,2
2626,2,2,3,3,2,3,2,0,0,0,0,44,1,0,False,True,2
2627,2,3,2,2,3,2,2,0,0,0,0,151,20,2,False,True,2
2628,4,3,3,3,3,4,3,0,0,0,0,13,0,0,False,True,3
2629,4,2,3,4,3,4,4,0,0,0,0,14,0,0,False,True,4
2630,4,4,4,5,4,4,4,1,0,0,0,3,0,0,False,True,4
2631,3,3,3,4,3,3,3,0,0,0,0,28,2,0,False,True,3
2632,3,3,3,3,4,3,2,0,0,0,0,4,0,0,False,True,3
2633,5,5,5,4,5,4,4,3,3,3,0,2,0,0,False,True,4
2634,4,3,3,4,3,4,4,0,0,0,0,13,0,0,False,True,4
2635,4,4,3,4,4,3,4,1,1,0,0,9,0,0,False,True,4
2636,5,5,4,5,5,4,5,1,0,0,0,0,0,0,False,True,5
2637,3,3,3,2,3,3,3,0,0,0,0,38,2,0,False,True,3
2638,3,3,3,3,3,3,3,0,0,0,0,34,2,0,False,True,3
2639,4,3,4,4,3,3,4,0,0,0,0,16,0,0,False,True,3
2640,4,2,3,4,3,4,4,0,0,0,0,31,1,0,False,True,4
2641,4,4,4,4,4,4,3,1,0,0,0,15,0,0,False,True,4
2642,3,2,3,3,3,4,3,0,0,0,0,29,0,0,False,True,3
2643,3,4,3,3,3,3,3,0,0,0,0,23,0,0,False,True,3
2644,4,2,3,3,3,3,3,1,0,0,0,10,0,0,False,True,3
2645,5,5,4,4,5,4,4,0,0,0,0,0,0,0,False,True,4
2646,2,2,2,3,2,2,3,0,0,0,0,17,1,0,False,True,2
2647,2,2,2,2,2,2,2,0,0,0,0,147,13,1,True,True,2
2648,4,3,3,4,3,4,4,0,0,0,0,5,0,0,False,True,4
2649,3,2,3,2,2,2,2,0,0,0,0,153,13,1,False,True,2
2650,5,5,4,5,5,5,5,7,3,1,0,1,0,0,False,True,5
2651,3,3,3,3,3,3,3,0,0,0,0,41,1,0,False,True,3
2652,5,4,5,5,4,5,4,1,0,0,0,7,0,0,False,True,4
2653,4,5,4,5,5,4,5,3,0,0,0,2,0,0,False,True,5
2654,2,3,2,2,2,2,2,0,0,0,0,132,19,1,False,True,2
2655,4,3,3,3,4,3,4,0,0,0,0,16,0,0,False,True,4
2656,3,2,3,3,3,3,3,0,0,0,0,17,0,0,False,True,3
2657,5,4,5,5,5,5,5,7,4,2,0,0,0,0,False,True,5
2658,5,4,4,4,4,4,4,1,0,0,0,7,0,0,False,True,4
2659,3,2,3,4,2,3,3,0,0,0,0,32,0,0,False,True,3
2660,4,5,4,5,4,4,4,0,0,0,0,6,0,0,False,True,4
2661,5,5,5,5,4,5,5,6,3,2,0,0,0,0,False,True,5
2662,3,5,4,4,4,2,3,0,0,0,0,12,1,0,False,True,3
2663,3,3,3,4,3,3,3,0,0,0,0,10,0,0,False,True,3
2664,2,2,2,2,2,2,2,0,0,0,0,123,8,0,True,True,2
2665,3,2,2,3,2,3,3,0,0,0,0,86,10,1,False,True,3
2666,3,3,3,4,2,3,3,0,0,0,0,35,0,0,False,True,3
2667,3,4,3,3,4,2,3,0,0,0,0,14,1,0,False,True,3
2668,4,5,3,4,4,3,4,1,0,0,0,10,0,0,False,True,4
2669,3,4,4,4,3,3,3,0,0,0,0,12,1,0,False,True,3
2670,3,2,4,3,3,3,3,0,0,0,0,10,0,0,False,True,3
2671,3,4,4,4,3,3,3,1,0,0,0,15,0,0,False,True,3
2672,2,3,2,3,2,2,2,0,0,0,0,54,3,0,False,True,2
2673,3,4,3,3,2,3,3,0,0,0,0,9,0,0,False,True,3
2674,2,3,2,2,2,2,2,0,0,0,0,159,20,2,True,True,2
2675,4,3,4,4,4,4,3,0,0,0,0,8,0,0,False,True,4
2676,2,2,2,2,2,1,2,0,0,0,0,141,26,2,True,False,2
2677,4,5,4,5,4,3,4,2,0,0,0,4,0,0,False,True,4
2678,4,5,4,5,4,4,4,0,0,0,0,9,0,0,False,True,4
2679,2,2,2,3,2,2,1,0,0,0,0,149,15,1,True,False,2
2680,3,2,4,4,3,3,4,0,0,0,0,47,1,0,False,True,3
2681,2,3,2,2,2,2,2,0,0,0,0,70,8,0,False,True,2
